grammar_type,query_id,query_type,strategy_name,rank,doc_id,score
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dense Retriever,6,session_002,0.8061349391937256
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dense Retriever,7,session_045,0.8061277866363525
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dense Retriever,8,session_003,0.8057564496994019
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dense Retriever,9,session_063,0.8053727149963379
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dense Retriever,10,session_097,0.8045827150344849
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dynamic Hybrid RRF,1,session_063,0.014600908500973394
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dynamic Hybrid RRF,2,session_003,0.010777310924369746
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dynamic Hybrid RRF,3,session_020,0.009836065573770493
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dynamic Hybrid RRF,4,session_024,0.009677419354838708
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dynamic Hybrid RRF,5,session_035,0.009523809523809523
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dynamic Hybrid RRF,6,session_069,0.009375
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dynamic Hybrid RRF,7,session_078,0.009230769230769232
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dynamic Hybrid RRF,8,session_010,0.00909090909090909
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dynamic Hybrid RRF,9,session_034,0.008955223880597014
balanced,complex_24_mix,Complexity Type 2 (Relevant),Dynamic Hybrid RRF,10,session_041,0.008823529411764706
balanced,ooc_01,Relevant (Outside Corpus),Field Retriever,1,session_005,2.4
balanced,ooc_01,Relevant (Outside Corpus),Field Retriever,2,session_012,2.4
balanced,ooc_01,Relevant (Outside Corpus),Field Retriever,3,session_014,2.4
balanced,ooc_01,Relevant (Outside Corpus),Field Retriever,4,session_016,2.4
balanced,ooc_01,Relevant (Outside Corpus),Field Retriever,5,session_018,2.4
balanced,ooc_01,Relevant (Outside Corpus),Field Retriever,6,session_025,2.4
balanced,ooc_01,Relevant (Outside Corpus),Field Retriever,7,session_028,2.4
balanced,ooc_01,Relevant (Outside Corpus),Field Retriever,8,session_029,2.4
balanced,ooc_01,Relevant (Outside Corpus),Field Retriever,9,session_039,2.4
balanced,ooc_01,Relevant (Outside Corpus),Field Retriever,10,session_046,2.4
balanced,ooc_01,Relevant (Outside Corpus),Metadata Sparse,1,session_063,1.589007517192962
balanced,ooc_01,Relevant (Outside Corpus),Metadata Sparse,2,session_081,1.5445290380953138
balanced,ooc_01,Relevant (Outside Corpus),Metadata Sparse,3,session_090,1.5445290380953138
balanced,ooc_01,Relevant (Outside Corpus),Metadata Sparse,4,session_097,1.440189844463521
balanced,ooc_01,Relevant (Outside Corpus),Metadata Sparse,5,session_080,1.416271131353465
balanced,ooc_01,Relevant (Outside Corpus),Metadata Sparse,6,session_060,1.4152027801149039
balanced,ooc_01,Relevant (Outside Corpus),Metadata Sparse,7,session_087,1.414136039463478
balanced,ooc_01,Relevant (Outside Corpus),Metadata Sparse,8,session_003,1.3983257512445681
balanced,ooc_01,Relevant (Outside Corpus),Metadata Sparse,9,session_076,1.3828650778450762
balanced,ooc_01,Relevant (Outside Corpus),Metadata Sparse,10,session_048,1.326168669404754
balanced,ooc_01,Relevant (Outside Corpus),Dense Retriever,1,session_028,0.8186739087104797
balanced,ooc_01,Relevant (Outside Corpus),Dense Retriever,2,session_060,0.8166531324386597
balanced,ooc_01,Relevant (Outside Corpus),Dense Retriever,3,session_097,0.8159496784210205
balanced,ooc_01,Relevant (Outside Corpus),Dense Retriever,4,session_031,0.8143384456634521
balanced,ooc_01,Relevant (Outside Corpus),Dense Retriever,5,session_080,0.81416916847229
balanced,ooc_01,Relevant (Outside Corpus),Dense Retriever,6,session_087,0.8140231370925903
balanced,ooc_01,Relevant (Outside Corpus),Dense Retriever,7,session_077,0.8137859106063843
balanced,ooc_01,Relevant (Outside Corpus),Dense Retriever,8,session_003,0.8137096762657166
balanced,ooc_01,Relevant (Outside Corpus),Dense Retriever,9,session_037,0.8128743171691895
balanced,ooc_01,Relevant (Outside Corpus),Dense Retriever,10,session_002,0.8126559257507324
balanced,ooc_01,Relevant (Outside Corpus),Dynamic Hybrid RRF,1,session_028,0.00984829948617568
balanced,ooc_01,Relevant (Outside Corpus),Dynamic Hybrid RRF,2,session_005,0.009016393442622951
balanced,ooc_01,Relevant (Outside Corpus),Dynamic Hybrid RRF,3,session_012,0.008870967741935484
balanced,ooc_01,Relevant (Outside Corpus),Dynamic Hybrid RRF,4,session_014,0.00873015873015873
balanced,ooc_01,Relevant (Outside Corpus),Dynamic Hybrid RRF,5,session_016,0.00859375
balanced,ooc_01,Relevant (Outside Corpus),Dynamic Hybrid RRF,6,session_018,0.008461538461538463
balanced,ooc_01,Relevant (Outside Corpus),Dynamic Hybrid RRF,7,session_025,0.008333333333333335
balanced,ooc_01,Relevant (Outside Corpus),Dynamic Hybrid RRF,8,session_029,0.008088235294117648
balanced,ooc_01,Relevant (Outside Corpus),Dynamic Hybrid RRF,9,session_039,0.007971014492753625
balanced,ooc_01,Relevant (Outside Corpus),Dynamic Hybrid RRF,10,session_046,0.007857142857142858
balanced,ooc_02,Relevant (Outside Corpus),Field Retriever,1,session_005,6.2
balanced,ooc_02,Relevant (Outside Corpus),Field Retriever,2,session_014,6.2
balanced,ooc_02,Relevant (Outside Corpus),Field Retriever,3,session_016,6.2
balanced,ooc_02,Relevant (Outside Corpus),Field Retriever,4,session_039,6.2
balanced,ooc_02,Relevant (Outside Corpus),Field Retriever,5,session_091,6.2
balanced,ooc_02,Relevant (Outside Corpus),Field Retriever,6,session_099,6.2
balanced,ooc_02,Relevant (Outside Corpus),Field Retriever,7,session_021,6.178571428571429
balanced,ooc_02,Relevant (Outside Corpus),Field Retriever,8,session_030,6.178571428571429
balanced,ooc_02,Relevant (Outside Corpus),Field Retriever,9,session_040,6.178571428571429
balanced,ooc_02,Relevant (Outside Corpus),Field Retriever,10,session_042,6.178571428571429
balanced,ooc_02,Relevant (Outside Corpus),Metadata Sparse,1,session_063,0.48808678107024916
balanced,ooc_02,Relevant (Outside Corpus),Metadata Sparse,2,session_081,0.4496434774554823
balanced,ooc_02,Relevant (Outside Corpus),Metadata Sparse,3,session_090,0.4496434774554823
balanced,ooc_02,Relevant (Outside Corpus),Metadata Sparse,4,session_097,0.36062177492273517
balanced,ooc_02,Relevant (Outside Corpus),Metadata Sparse,5,session_080,0.3551999638419683
balanced,ooc_02,Relevant (Outside Corpus),Metadata Sparse,6,session_060,0.3395677564034747
balanced,ooc_02,Relevant (Outside Corpus),Metadata Sparse,7,session_087,0.33867136777245244
balanced,ooc_02,Relevant (Outside Corpus),Metadata Sparse,8,session_076,0.31248599472418026
balanced,ooc_02,Relevant (Outside Corpus),Metadata Sparse,9,session_003,0.3028068956084884
balanced,ooc_02,Relevant (Outside Corpus),Metadata Sparse,10,session_048,0.26548657853510527
balanced,ooc_02,Relevant (Outside Corpus),Dense Retriever,1,session_014,0.8273254036903381
balanced,ooc_02,Relevant (Outside Corpus),Dense Retriever,2,session_030,0.8266481757164001
balanced,ooc_02,Relevant (Outside Corpus),Dense Retriever,3,session_039,0.8263542652130127
balanced,ooc_02,Relevant (Outside Corpus),Dense Retriever,4,session_028,0.8259937763214111
balanced,ooc_02,Relevant (Outside Corpus),Dense Retriever,5,session_003,0.8259631991386414
balanced,ooc_02,Relevant (Outside Corpus),Dense Retriever,6,session_098,0.8259453773498535
balanced,ooc_02,Relevant (Outside Corpus),Dense Retriever,7,session_013,0.8258336782455444
balanced,ooc_02,Relevant (Outside Corpus),Dense Retriever,8,session_077,0.8254201412200928
balanced,ooc_02,Relevant (Outside Corpus),Dense Retriever,9,session_060,0.8248276710510254
balanced,ooc_02,Relevant (Outside Corpus),Dense Retriever,10,session_095,0.8244413733482361
balanced,ooc_02,Relevant (Outside Corpus),Dynamic Hybrid RRF,1,session_014,0.012136435748281332
balanced,ooc_02,Relevant (Outside Corpus),Dynamic Hybrid RRF,2,session_039,0.01175595238095238
balanced,ooc_02,Relevant (Outside Corpus),Dynamic Hybrid RRF,3,session_030,0.011242884250474382
balanced,ooc_02,Relevant (Outside Corpus),Dynamic Hybrid RRF,4,session_005,0.009836065573770493
balanced,ooc_02,Relevant (Outside Corpus),Dynamic Hybrid RRF,5,session_016,0.009523809523809523
balanced,ooc_02,Relevant (Outside Corpus),Dynamic Hybrid RRF,6,session_091,0.009230769230769232
balanced,ooc_02,Relevant (Outside Corpus),Dynamic Hybrid RRF,7,session_099,0.00909090909090909
balanced,ooc_02,Relevant (Outside Corpus),Dynamic Hybrid RRF,8,session_021,0.008955223880597014
balanced,ooc_02,Relevant (Outside Corpus),Dynamic Hybrid RRF,9,session_040,0.008695652173913044
balanced,ooc_02,Relevant (Outside Corpus),Dynamic Hybrid RRF,10,session_042,0.00857142857142857
balanced,ooc_03,Relevant (Outside Corpus),Field Retriever,1,session_005,6.2
balanced,ooc_03,Relevant (Outside Corpus),Field Retriever,2,session_014,6.2
balanced,ooc_03,Relevant (Outside Corpus),Field Retriever,3,session_016,6.2
balanced,ooc_03,Relevant (Outside Corpus),Field Retriever,4,session_039,6.2
balanced,ooc_03,Relevant (Outside Corpus),Field Retriever,5,session_091,6.2
balanced,ooc_03,Relevant (Outside Corpus),Field Retriever,6,session_099,6.2
balanced,ooc_03,Relevant (Outside Corpus),Field Retriever,7,session_021,6.178571428571429
balanced,ooc_03,Relevant (Outside Corpus),Field Retriever,8,session_030,6.178571428571429
balanced,ooc_03,Relevant (Outside Corpus),Field Retriever,9,session_040,6.178571428571429
balanced,ooc_03,Relevant (Outside Corpus),Field Retriever,10,session_042,6.178571428571429
balanced,ooc_03,Relevant (Outside Corpus),Metadata Sparse,1,session_063,0.48808678107024916
balanced,ooc_03,Relevant (Outside Corpus),Metadata Sparse,2,session_081,0.4496434774554823
balanced,ooc_03,Relevant (Outside Corpus),Metadata Sparse,3,session_090,0.4496434774554823
balanced,ooc_03,Relevant (Outside Corpus),Metadata Sparse,4,session_097,0.36062177492273517
balanced,ooc_03,Relevant (Outside Corpus),Metadata Sparse,5,session_080,0.3551999638419683
balanced,ooc_03,Relevant (Outside Corpus),Metadata Sparse,6,session_060,0.3395677564034747
balanced,ooc_03,Relevant (Outside Corpus),Metadata Sparse,7,session_087,0.33867136777245244
balanced,ooc_03,Relevant (Outside Corpus),Metadata Sparse,8,session_076,0.31248599472418026
balanced,ooc_03,Relevant (Outside Corpus),Metadata Sparse,9,session_003,0.3028068956084884
balanced,ooc_03,Relevant (Outside Corpus),Metadata Sparse,10,session_048,0.26548657853510527
balanced,ooc_03,Relevant (Outside Corpus),Dense Retriever,1,session_014,0.8273254036903381
balanced,ooc_03,Relevant (Outside Corpus),Dense Retriever,2,session_030,0.8266481757164001
balanced,ooc_03,Relevant (Outside Corpus),Dense Retriever,3,session_039,0.8263542652130127
balanced,ooc_03,Relevant (Outside Corpus),Dense Retriever,4,session_028,0.8259937763214111
balanced,ooc_03,Relevant (Outside Corpus),Dense Retriever,5,session_003,0.8259631991386414
balanced,ooc_03,Relevant (Outside Corpus),Dense Retriever,6,session_098,0.8259453773498535
balanced,ooc_03,Relevant (Outside Corpus),Dense Retriever,7,session_013,0.8258336782455444
balanced,ooc_03,Relevant (Outside Corpus),Dense Retriever,8,session_077,0.8254201412200928
balanced,ooc_03,Relevant (Outside Corpus),Dense Retriever,9,session_060,0.8248276710510254
balanced,ooc_03,Relevant (Outside Corpus),Dense Retriever,10,session_095,0.8244413733482361
balanced,ooc_03,Relevant (Outside Corpus),Dynamic Hybrid RRF,1,session_014,0.012136435748281332
balanced,ooc_03,Relevant (Outside Corpus),Dynamic Hybrid RRF,2,session_039,0.01175595238095238
balanced,ooc_03,Relevant (Outside Corpus),Dynamic Hybrid RRF,3,session_030,0.011242884250474382
balanced,ooc_03,Relevant (Outside Corpus),Dynamic Hybrid RRF,4,session_005,0.009836065573770493
balanced,ooc_03,Relevant (Outside Corpus),Dynamic Hybrid RRF,5,session_016,0.009523809523809523
balanced,ooc_03,Relevant (Outside Corpus),Dynamic Hybrid RRF,6,session_091,0.009230769230769232
balanced,ooc_03,Relevant (Outside Corpus),Dynamic Hybrid RRF,7,session_099,0.00909090909090909
balanced,ooc_03,Relevant (Outside Corpus),Dynamic Hybrid RRF,8,session_021,0.008955223880597014
balanced,ooc_03,Relevant (Outside Corpus),Dynamic Hybrid RRF,9,session_040,0.008695652173913044
balanced,ooc_03,Relevant (Outside Corpus),Dynamic Hybrid RRF,10,session_042,0.00857142857142857
balanced,ooc_05,Relevant (Outside Corpus),Metadata Sparse,1,session_001,0.0
balanced,ooc_05,Relevant (Outside Corpus),Metadata Sparse,2,session_002,0.0
balanced,ooc_05,Relevant (Outside Corpus),Metadata Sparse,3,session_003,0.0
balanced,ooc_05,Relevant (Outside Corpus),Metadata Sparse,4,session_004,0.0
balanced,ooc_05,Relevant (Outside Corpus),Metadata Sparse,5,session_005,0.0
balanced,ooc_05,Relevant (Outside Corpus),Metadata Sparse,6,session_006,0.0
balanced,ooc_05,Relevant (Outside Corpus),Metadata Sparse,7,session_007,0.0
balanced,ooc_05,Relevant (Outside Corpus),Metadata Sparse,8,session_008,0.0
balanced,ooc_05,Relevant (Outside Corpus),Metadata Sparse,9,session_009,0.0
balanced,ooc_05,Relevant (Outside Corpus),Metadata Sparse,10,session_010,0.0
balanced,ooc_05,Relevant (Outside Corpus),Dense Retriever,1,session_030,0.7727575302124023
balanced,ooc_05,Relevant (Outside Corpus),Dense Retriever,2,session_016,0.7715834379196167
balanced,ooc_05,Relevant (Outside Corpus),Dense Retriever,3,session_094,0.7710847854614258
balanced,ooc_05,Relevant (Outside Corpus),Dense Retriever,4,session_098,0.7710288763046265
balanced,ooc_05,Relevant (Outside Corpus),Dense Retriever,5,session_014,0.7708714008331299
balanced,ooc_05,Relevant (Outside Corpus),Dense Retriever,6,session_042,0.7701894044876099
balanced,ooc_05,Relevant (Outside Corpus),Dense Retriever,7,session_013,0.7700732946395874
balanced,ooc_05,Relevant (Outside Corpus),Dense Retriever,8,session_043,0.7700731158256531
balanced,ooc_05,Relevant (Outside Corpus),Dense Retriever,9,session_052,0.7697021961212158
balanced,ooc_05,Relevant (Outside Corpus),Dense Retriever,10,session_083,0.7695380449295044
balanced,ooc_05,Relevant (Outside Corpus),Dynamic Hybrid RRF,1,session_001,0.005737704918032787
balanced,ooc_05,Relevant (Outside Corpus),Dynamic Hybrid RRF,2,session_002,0.00564516129032258
balanced,ooc_05,Relevant (Outside Corpus),Dynamic Hybrid RRF,3,session_003,0.005555555555555555
balanced,ooc_05,Relevant (Outside Corpus),Dynamic Hybrid RRF,4,session_004,0.00546875
balanced,ooc_05,Relevant (Outside Corpus),Dynamic Hybrid RRF,5,session_005,0.005384615384615384
balanced,ooc_05,Relevant (Outside Corpus),Dynamic Hybrid RRF,6,session_006,0.0053030303030303025
balanced,ooc_05,Relevant (Outside Corpus),Dynamic Hybrid RRF,7,session_007,0.005223880597014925
balanced,ooc_05,Relevant (Outside Corpus),Dynamic Hybrid RRF,8,session_008,0.005147058823529412
balanced,ooc_05,Relevant (Outside Corpus),Dynamic Hybrid RRF,9,session_009,0.005072463768115942
balanced,ooc_05,Relevant (Outside Corpus),Dynamic Hybrid RRF,10,session_010,0.004999999999999999
balanced,ooc_06,Relevant (Outside Corpus),Field Retriever,1,session_005,2.4
balanced,ooc_06,Relevant (Outside Corpus),Field Retriever,2,session_012,2.4
balanced,ooc_06,Relevant (Outside Corpus),Field Retriever,3,session_014,2.4
balanced,ooc_06,Relevant (Outside Corpus),Field Retriever,4,session_016,2.4
balanced,ooc_06,Relevant (Outside Corpus),Field Retriever,5,session_018,2.4
balanced,ooc_06,Relevant (Outside Corpus),Field Retriever,6,session_025,2.4
balanced,ooc_06,Relevant (Outside Corpus),Field Retriever,7,session_028,2.4
balanced,ooc_06,Relevant (Outside Corpus),Field Retriever,8,session_029,2.4
balanced,ooc_06,Relevant (Outside Corpus),Field Retriever,9,session_039,2.4
balanced,ooc_06,Relevant (Outside Corpus),Field Retriever,10,session_046,2.4
balanced,ooc_06,Relevant (Outside Corpus),Metadata Sparse,1,session_001,0.0
balanced,ooc_06,Relevant (Outside Corpus),Metadata Sparse,2,session_002,0.0
balanced,ooc_06,Relevant (Outside Corpus),Metadata Sparse,3,session_003,0.0
balanced,ooc_06,Relevant (Outside Corpus),Metadata Sparse,4,session_004,0.0
balanced,ooc_06,Relevant (Outside Corpus),Metadata Sparse,5,session_005,0.0
balanced,ooc_06,Relevant (Outside Corpus),Metadata Sparse,6,session_006,0.0
balanced,ooc_06,Relevant (Outside Corpus),Metadata Sparse,7,session_007,0.0
balanced,ooc_06,Relevant (Outside Corpus),Metadata Sparse,8,session_008,0.0
balanced,ooc_06,Relevant (Outside Corpus),Metadata Sparse,9,session_009,0.0
balanced,ooc_06,Relevant (Outside Corpus),Metadata Sparse,10,session_010,0.0
balanced,ooc_06,Relevant (Outside Corpus),Dense Retriever,1,session_091,0.7966449856758118
balanced,ooc_06,Relevant (Outside Corpus),Dense Retriever,2,session_014,0.7923110127449036
balanced,ooc_06,Relevant (Outside Corpus),Dense Retriever,3,session_078,0.7922548055648804
balanced,ooc_06,Relevant (Outside Corpus),Dense Retriever,4,session_042,0.7922287583351135
balanced,ooc_06,Relevant (Outside Corpus),Dense Retriever,5,session_052,0.7917227149009705
balanced,ooc_06,Relevant (Outside Corpus),Dense Retriever,6,session_016,0.7909539937973022
balanced,ooc_06,Relevant (Outside Corpus),Dense Retriever,7,session_005,0.7903208136558533
balanced,ooc_06,Relevant (Outside Corpus),Dense Retriever,8,session_030,0.790219783782959
balanced,ooc_06,Relevant (Outside Corpus),Dense Retriever,9,session_039,0.7897847890853882
balanced,ooc_06,Relevant (Outside Corpus),Dense Retriever,10,session_067,0.7896928191184998
balanced,ooc_06,Relevant (Outside Corpus),Dynamic Hybrid RRF,1,session_005,0.015921025390073593
balanced,ooc_06,Relevant (Outside Corpus),Dynamic Hybrid RRF,2,session_014,0.0119431643625192
balanced,ooc_06,Relevant (Outside Corpus),Dynamic Hybrid RRF,3,session_016,0.011647727272727271
balanced,ooc_06,Relevant (Outside Corpus),Dynamic Hybrid RRF,4,session_039,0.010869565217391304
balanced,ooc_06,Relevant (Outside Corpus),Dynamic Hybrid RRF,5,session_012,0.009677419354838708
balanced,ooc_06,Relevant (Outside Corpus),Dynamic Hybrid RRF,6,session_018,0.009230769230769232
balanced,ooc_06,Relevant (Outside Corpus),Dynamic Hybrid RRF,7,session_025,0.00909090909090909
balanced,ooc_06,Relevant (Outside Corpus),Dynamic Hybrid RRF,8,session_028,0.008955223880597014
balanced,ooc_06,Relevant (Outside Corpus),Dynamic Hybrid RRF,9,session_029,0.008823529411764706
balanced,ooc_06,Relevant (Outside Corpus),Dynamic Hybrid RRF,10,session_046,0.00857142857142857
balanced,duration_01,Relevant (Other Duration),Field Retriever,1,session_013,11.280000000000001
balanced,duration_01,Relevant (Other Duration),Field Retriever,2,session_005,11.25
balanced,duration_01,Relevant (Other Duration),Field Retriever,3,session_014,11.25
balanced,duration_01,Relevant (Other Duration),Field Retriever,4,session_016,11.25
balanced,duration_01,Relevant (Other Duration),Field Retriever,5,session_039,11.25
balanced,duration_01,Relevant (Other Duration),Field Retriever,6,session_061,11.25
balanced,duration_01,Relevant (Other Duration),Field Retriever,7,session_091,11.25
balanced,duration_01,Relevant (Other Duration),Field Retriever,8,session_099,11.25
balanced,duration_01,Relevant (Other Duration),Field Retriever,9,session_021,11.228571428571428
balanced,duration_01,Relevant (Other Duration),Field Retriever,10,session_040,11.228571428571428
balanced,duration_01,Relevant (Other Duration),Metadata Sparse,1,session_063,-0.15097996427653637
balanced,duration_01,Relevant (Other Duration),Metadata Sparse,2,session_010,-1.740707731818464
balanced,duration_01,Relevant (Other Duration),Metadata Sparse,3,session_019,-1.740707731818464
balanced,duration_01,Relevant (Other Duration),Metadata Sparse,4,session_034,-1.740707731818464
balanced,duration_01,Relevant (Other Duration),Metadata Sparse,5,session_041,-1.740707731818464
balanced,duration_01,Relevant (Other Duration),Metadata Sparse,6,session_051,-1.740707731818464
balanced,duration_01,Relevant (Other Duration),Metadata Sparse,7,session_022,-1.7428743552140948
balanced,duration_01,Relevant (Other Duration),Metadata Sparse,8,session_044,-1.7775419252637097
balanced,duration_01,Relevant (Other Duration),Metadata Sparse,9,session_050,-1.7775419252637097
balanced,duration_01,Relevant (Other Duration),Metadata Sparse,10,session_032,-1.7802608176244297
balanced,duration_01,Relevant (Other Duration),Dense Retriever,1,session_013,0.8240016102790833
balanced,duration_01,Relevant (Other Duration),Dense Retriever,2,session_014,0.8228111267089844
balanced,duration_01,Relevant (Other Duration),Dense Retriever,3,session_099,0.8209800124168396
balanced,duration_01,Relevant (Other Duration),Dense Retriever,4,session_077,0.8208818435668945
balanced,duration_01,Relevant (Other Duration),Dense Retriever,5,session_039,0.8203901052474976
balanced,duration_01,Relevant (Other Duration),Dense Retriever,6,session_016,0.819615364074707
balanced,duration_01,Relevant (Other Duration),Dense Retriever,7,session_021,0.8195777535438538
balanced,duration_01,Relevant (Other Duration),Dense Retriever,8,session_098,0.8193081617355347
balanced,duration_01,Relevant (Other Duration),Dense Retriever,9,session_025,0.8192630410194397
balanced,duration_01,Relevant (Other Duration),Dense Retriever,10,session_028,0.8192604780197144
balanced,duration_01,Relevant (Other Duration),Dynamic Hybrid RRF,1,session_013,0.012295081967213116
balanced,duration_01,Relevant (Other Duration),Dynamic Hybrid RRF,2,session_014,0.0119431643625192
balanced,duration_01,Relevant (Other Duration),Dynamic Hybrid RRF,3,session_016,0.011647727272727271
balanced,duration_01,Relevant (Other Duration),Dynamic Hybrid RRF,4,session_039,0.011538461538461539
balanced,duration_01,Relevant (Other Duration),Dynamic Hybrid RRF,5,session_099,0.011204481792717087
balanced,duration_01,Relevant (Other Duration),Dynamic Hybrid RRF,6,session_021,0.010934458144062298
balanced,duration_01,Relevant (Other Duration),Dynamic Hybrid RRF,7,session_005,0.009677419354838708
balanced,duration_01,Relevant (Other Duration),Dynamic Hybrid RRF,8,session_061,0.00909090909090909
balanced,duration_01,Relevant (Other Duration),Dynamic Hybrid RRF,9,session_091,0.008955223880597014
balanced,duration_01,Relevant (Other Duration),Dynamic Hybrid RRF,10,session_040,0.00857142857142857
balanced,duration_02,Relevant (Other Duration),Field Retriever,1,session_013,11.280000000000001
balanced,duration_02,Relevant (Other Duration),Field Retriever,2,session_005,11.25
balanced,duration_02,Relevant (Other Duration),Field Retriever,3,session_014,11.25
balanced,duration_02,Relevant (Other Duration),Field Retriever,4,session_016,11.25
balanced,duration_02,Relevant (Other Duration),Field Retriever,5,session_039,11.25
balanced,duration_02,Relevant (Other Duration),Field Retriever,6,session_061,11.25
balanced,duration_02,Relevant (Other Duration),Field Retriever,7,session_091,11.25
balanced,duration_02,Relevant (Other Duration),Field Retriever,8,session_099,11.25
balanced,duration_02,Relevant (Other Duration),Field Retriever,9,session_021,11.228571428571428
balanced,duration_02,Relevant (Other Duration),Field Retriever,10,session_040,11.228571428571428
balanced,duration_02,Relevant (Other Duration),Metadata Sparse,1,session_063,-0.15097996427653637
balanced,duration_02,Relevant (Other Duration),Metadata Sparse,2,session_076,-0.6782769344514802
balanced,duration_02,Relevant (Other Duration),Metadata Sparse,3,session_048,-0.7098308697335173
balanced,duration_02,Relevant (Other Duration),Metadata Sparse,4,session_037,-0.728067846560832
balanced,duration_02,Relevant (Other Duration),Metadata Sparse,5,session_100,-0.7416059623526284
balanced,duration_02,Relevant (Other Duration),Metadata Sparse,6,session_077,-0.7432982322373151
balanced,duration_02,Relevant (Other Duration),Metadata Sparse,7,session_088,-0.7933041316130309
balanced,duration_02,Relevant (Other Duration),Metadata Sparse,8,session_055,-0.8076936500271221
balanced,duration_02,Relevant (Other Duration),Metadata Sparse,9,session_045,-0.831465241086787
balanced,duration_02,Relevant (Other Duration),Metadata Sparse,10,session_025,-0.8566785718559571
balanced,duration_02,Relevant (Other Duration),Dense Retriever,1,session_013,0.8135963678359985
balanced,duration_02,Relevant (Other Duration),Dense Retriever,2,session_014,0.8129454851150513
balanced,duration_02,Relevant (Other Duration),Dense Retriever,3,session_077,0.8115108013153076
balanced,duration_02,Relevant (Other Duration),Dense Retriever,4,session_022,0.8103375434875488
balanced,duration_02,Relevant (Other Duration),Dense Retriever,5,session_099,0.8102738857269287
balanced,duration_02,Relevant (Other Duration),Dense Retriever,6,session_100,0.8099582195281982
balanced,duration_02,Relevant (Other Duration),Dense Retriever,7,session_039,0.8098095655441284
balanced,duration_02,Relevant (Other Duration),Dense Retriever,8,session_016,0.8094562292098999
balanced,duration_02,Relevant (Other Duration),Dense Retriever,9,session_028,0.8089699745178223
balanced,duration_02,Relevant (Other Duration),Dense Retriever,10,session_098,0.8086733222007751
balanced,duration_02,Relevant (Other Duration),Dynamic Hybrid RRF,1,session_013,0.012295081967213116
balanced,duration_02,Relevant (Other Duration),Dynamic Hybrid RRF,2,session_014,0.0119431643625192
balanced,duration_02,Relevant (Other Duration),Dynamic Hybrid RRF,3,session_016,0.011580882352941177
balanced,duration_02,Relevant (Other Duration),Dynamic Hybrid RRF,4,session_039,0.011469575200918486
balanced,duration_02,Relevant (Other Duration),Dynamic Hybrid RRF,5,session_099,0.011131221719457013
balanced,duration_02,Relevant (Other Duration),Dynamic Hybrid RRF,6,session_005,0.009677419354838708
balanced,duration_02,Relevant (Other Duration),Dynamic Hybrid RRF,7,session_061,0.00909090909090909
balanced,duration_02,Relevant (Other Duration),Dynamic Hybrid RRF,8,session_091,0.008955223880597014
balanced,duration_02,Relevant (Other Duration),Dynamic Hybrid RRF,9,session_021,0.008695652173913044
balanced,duration_02,Relevant (Other Duration),Dynamic Hybrid RRF,10,session_040,0.00857142857142857
balanced,duration_03,Relevant (Other Duration),Field Retriever,1,session_030,11.228571428571428
balanced,duration_03,Relevant (Other Duration),Field Retriever,2,session_043,11.228571428571428
balanced,duration_03,Relevant (Other Duration),Field Retriever,3,session_052,11.228571428571428
balanced,duration_03,Relevant (Other Duration),Field Retriever,4,session_067,11.228571428571428
balanced,duration_03,Relevant (Other Duration),Field Retriever,5,session_068,11.228571428571428
balanced,duration_03,Relevant (Other Duration),Field Retriever,6,session_086,11.228571428571428
balanced,duration_03,Relevant (Other Duration),Field Retriever,7,session_095,11.228571428571428
balanced,duration_03,Relevant (Other Duration),Field Retriever,8,session_013,10.280000000000001
balanced,duration_03,Relevant (Other Duration),Field Retriever,9,session_016,10.25
balanced,duration_03,Relevant (Other Duration),Field Retriever,10,session_039,10.25
balanced,duration_03,Relevant (Other Duration),Metadata Sparse,1,session_063,-0.9874304730489817
balanced,duration_03,Relevant (Other Duration),Metadata Sparse,2,session_060,-1.3930479427829194
balanced,duration_03,Relevant (Other Duration),Metadata Sparse,3,session_028,-1.5005827408039911
balanced,duration_03,Relevant (Other Duration),Metadata Sparse,4,session_081,-1.874706352742713
balanced,duration_03,Relevant (Other Duration),Metadata Sparse,5,session_090,-1.874706352742713
balanced,duration_03,Relevant (Other Duration),Metadata Sparse,6,session_097,-1.9455399341179285
balanced,duration_03,Relevant (Other Duration),Metadata Sparse,7,session_080,-1.9475051379005353
balanced,duration_03,Relevant (Other Duration),Metadata Sparse,8,session_048,-1.9592800337408764
balanced,duration_03,Relevant (Other Duration),Metadata Sparse,9,session_087,-1.9621882089556406
balanced,duration_03,Relevant (Other Duration),Metadata Sparse,10,session_037,-1.9802706797256628
balanced,duration_03,Relevant (Other Duration),Dense Retriever,1,session_013,0.8317483067512512
